ItemID,ItemName,Category,UoM,UnitPriceUSD,UnitPriceIDR,MinStock,LastStock,Location,Photo
35.0003,"Tester Cup Size: 9-5/8"" Thru 40 OLB Casing P/N. 30601-01",,,,,,1,WH - 3/A3,
36.0001,Joint Narrow V - Belt - 8V - 3000,,,,,,2,WH - 3/B1,
36.0002,V-Belt - PL1841 OPTIBELT for Mud Pump / Genset,,,,,,2,WH - PASON/G,
36.0003,V-Belt - 23524538 DAYCO / MTU for Mud Pump / Genset,,,,,,5,WH - PASON/G,
36.0004,V-Belt - 20-6932 / 5319970192 DAYCO,,,,,,8,WH - PASON/G,
36.0005,V-Belt - CPC Triplex Pump (TIO) WCL00740115 DTA,,,,,,1,WH - PASON/G,
36.0006,V-Belt - 8PK1805 BANDO for. Genset Spare,,,,,,2,WH - PASON/G,
36.0007,V-Belt - 8PK1850 BANDO,,,,,,1,WH - PASON/G,
36.0008,V-belt - 2614B560 PERKINS for. Genset Minicamp White,,,,,,2,WH - PASON/G,
36.0009,V-Belt - AX40 / X13 x 1016Li 6105 PiX-Xtra,,,,,,3,WH - PASON/G,
36.001,V-Belt - RECMF-8500 MITSUBOSHI for. Genset INFINITE,,,,,,3,WH - PASON/G,
36.0011,V-Belt - 8PK1650 BANDO / MICAO-V for. Alternator Mud Pump / Genset,,,,,,3,WH - PASON/G,
37.0001,Seal Wash Pipe P/N. 2822-0057,,,,,,5,WH - 3/B3,
38.0001,Welding Hose Red Size: 1/4 Inch,,,,,,1,WH - 2/P,
38.0002,Hose Oxygen & Accetylene,,,,40800,,30,WH - 3,
38.0003,Regulator Oxygen VICTOR Type ESS42-150-992,,,,2772500,,1,WH - 3,
38.0004,Regulator Acetylene VICTOR Type ESS42-15-993,,,,2478000,,1,WH - 3,
38.0005,Cutting Torch VICTOR CA2460+ C/W. Handle VICTOR WH315FC+,,,,4889000,,1,WH - 3,
38.0006,Flashback Arrestor VICTOR Oxygen Type FBR-1 P/N. 0656-0004,,,,133350,,2,WH - 3,
38.0007,Flashback Arrestor VICTOR Acetylene Type FBR-1 P/N. 0656-0001,,,,133350,,2,WH - 3,
38.0008,Electrode Holder LENCO 800A AW-EH800H,,,,1012000,,5,WH - 3,
38.0009,Face Shield Hand Held Welding Mask,,,,57000,,2,WH - 3,
38.001,Welding Gloves ENDURA 505BUWS,,,,323000,,4,WH - 3,
38.0011,"Grinding Disc 4"" 100 x 6 x 16Mm",,,,,,50,WH - 3,
38.0012,"Cutting Wheel 4"" 105 x 1.2 x 16Mm",,,,,,60,WH - 3,
38.0013,Stone Pencil FERRARI 125Mm x 12Mm x 5Mm,,,,,,24,WH - 3,
38.0014,Welding Rod LB 52 ( 3.2 Mm ),,,,55200,,75,WH - 3,
38.0015,Welding Rod RB 52 ( 2.6 Mm ),,,,45500,,20,WH - 3,
39.0001,"Ball Valve - E2 Neoprene ""VERSA MATIC"" PN. V241N ( for. Wilden Pump )",,,,,,8,WH-2/B,
39.0002,"Seat - Check Neoprane ""VERSA MATIC"" PN. V240N ( for. Wilden Pump )",,,,,,7,WH-2/B,
39.0003,"Diaphragm 2' Neoprane ""VERSA MATIC"" PN. V224N ( for. Wilden Pump )",,,,,,2,WH-2/B,
39.0004,"Gasket End Cap ""VERSA MATIC"" PN. P24-205  ( for. Wilden Pump )",,,,,,2,WH-2/B,
40.0001,"Inductive / Proximity Sensor ""TURCK"" PN. Bi10-M30-Y1X-H1141",,,,,,1,WH-2/B,
40.0002,Plastic Chain Size : 8 Mm,,,,,,17,WH-2/B,
40.0003,Gasket Flange Plastic Size: 12 Inch,,,,,,4,WH-2/B,
40.0004,"Flange 3"" - 150 Psi Slip On Type - Carbon Steel ""OIL BARON"" PN. OB5000607",,,,,,2,WH-2/C,
40.0005,"Rubber Diapragm Gauge Protector 2"" ""GENERAL PETROLIUM OIL TOOL"" PN. 01-F24-B08",,,,,,4,WH-2/C,
40.0006,Air Seal Fluororubber Size : 6 Inch,,,,,,15,WH - 2/E,
40.0007,Heavy Duty Cargo Net,,,,,,1,WH - 2/E,
40.0008,Air Seal Tube Fluororubber Size : 10 Inch,,,,,,12,WH - 2/E,
40.0009,Air Seal Tube Fluororubber Size : 8 Inch,,,,,,1,WH - 2/E,
40.001,Rubber Coupling Fenner Fenaflex Type F90F,,,,,,3,WH - 2/F,
40.0011,Reverseble Sleeve Air Spring FIRESTONE (Rig Air Bag) SN. 1T19LC6,,,,,,0,WH - 2/F,
40.0012,Reverseble Sleeve Air Spring MAXUS SN. SP0028M,,,,,,0,WH - 2/F,
40.0013,Webbing Multi-Layer Sling Type Duplex Working Load 2T x 5 Meter Length SN. RS25-18147-103,,,,,,2,WH - 2/H,
40.0014,Lower Valve Guide Bushing MUD KING PN. MK-6316009600 for. Mud Pump F-800,,,,,,2,WH - 2/H,
40.0015,Fluid Density Scale OFITE,,,,,,1,WH - 2/K,
40.0016,Pressurized Fluid Density Balance / Mud Balance MDL: 141,,,,,,1,WH - 2/K,
40.0017,Air Filter for. Water Separator MINDMAN PN. MAF401M-15A-G,,,,,,2,WH - 2/K,
40.0018,Pneumatic Quick Release Valve AIR BRAKE CORPORATION PN. ABC288251,,,,,,2,WH - 2/K,
40.0019,Electronic Fuel Pump FACET PN. 40109,,,,,,1,WH - 2/K,
40.002,Handle Valve Pneumatic 3 Way REXROTH PN. R431004994,,,,,,0,WH - 2/K,
40.0021,Relay Emergency Valve OUJUN PN. 281860,,,,,,1,WH - 2/K,
40.0022,Relay Emergency Valve JO8C - BK PN. 44540-1892,,,,,,1,WH - 2/K,
40.0023,Oil Seal PN. 9732-LUP,,,,,,1,WH - 2/K,
40.0024,Ladder,,,,,,1,WH - 2/M,
40.0025,Spiral Wound Gasket ASME B16.20 Size: 10 Inch,,,,,,6,WH - 2/N,
40.0026,17 Dual Wiper HUSTON,,,,,,1,WH - 2/N,
40.0027,"Wind Shock Size 1.5 mttr x 18"" / 1 Mtr x 33 Cm",,,,137000,,2,WH - 2/P,
40.0028,Air Hose 9Mm x 1.5 Mpa,,,,,,2,WH - 2/P,
40.0029,Grease Guns Lubrican Climax MDL: 1699,,,,,,2,WH - 2/Q,
40.003,Plug Valve Lubricant & Sealant Climax - 800XH-K P/N: 3256666,,,,,,15,WH - 2/Q,
40.0031,Stud Bold Full Drat Size: 5Mm x 1Mtr,,,,,,10,WH - 2/Q,
40.0032,Shaft Gear Box Top Drive,,,,,,1,WH - 2/Q,
40.0033,"Diesel Transfer Pump 220 - 240 V, 750 W, 50/60 Hz, 2800 RPM LBT",,,,,,1,WH - 2/Q,
40.0034,"Flexible HP. FLG. EPDM / Rubber Joint 3""- DN.80",,,,,,1,WH - 2/R,
40.0035,"Flexible HP. FLG. EPDM / Rubber Joint 6"" - DN.150",,,,,,4,WH - 2/R,
40.0036,Liner Wash Pipe,,,,,,1,WH - 2/S,
40.0037,Impeler 6 x 5 - 14 Inch MCM for. Centrifugal Pump,,,0,0,1,1,WH - 2/U,
40.0039,Seal - O - Grip Size: 10 Inch KEMPER,,,,,,2,WH - 3/A3,
40.004,H.P Grease Injector WESTCO P/N. WKR-55,,,,,,1,WH - 3/B2,
40.0041,Hyd. Hose Cutting Machine UNIFLEX Type. EM 3.2 ECOLINE 23 P/N. 73532,,,,,,1,WH - 3/B2,
40.0042,Air Craft Warning Sphere PASON,,,,,,1,WH - 3/B2,
40.0043,Die-Cast Top Cover P/N. SJY-10,,,,,,1,WH - 3/B2,
40.0044,Sanisplit 3 Combi TEMCA,,,,,,3,WH - 3/B3,
40.0045,Recoil Starter Assy PRO-QUIP P/N. LITE-178F,,,,,,1,WH - 3/B3,
40.0046,5K Capsule Repair kit / Wash Pipe SCHRAMM  P/N. 3030-0679 ( Ex Used ),,,,,,1,WH - 3/B3,
40.0047,Rubber Coupling QUICK Flex TIMKEN P/N. QF-1000 TINSERT for. Mud Pump F-800,,,,,,1,WH - 3/C2,
40.0048,Rubber coupling 80 X 200 X 28 P/N : TS-250-CP-01A (Centrifugal pump),,,,,,1,WH - 3/C2,
40.0049,"Relay Valve - Viton 1-1/2"" H.P P/N. RLVA-25683-001-2-01",,,,,,1,WH - 3/C2,
40.005,Flat TPS Electric Cable V90 1.5 Mm2 2C+E 450/750V Australia Hot Seller Flat TP S/N. AS/NZS5000,,,,,,100,WH - 3/C2,
40.0051,Hand Pump Applicator Martin Decker NOV MD Totco,,,,,,0,WH - 3/C2,
40.0052,Hydraulic Motor HYDRONIT S/N. M46C1ST21 for. Day Tank,,,,,,1,WH - 3/C2,
40.0053,Bushing ID: 41 Mm x OD: 49 Mm,,,,,,4,WH - 3/C2,
40.0054,Husco Hyd. Pilot Manual HUSCO S/N. 7470-A23,,,,,,0,WH - 3/C2,
40.0055,Husco Hyd. Pilot Manual HUSCO S/N. 7470-A49,,,,,,4,WH - 3/C2,
40.0056,Oil Stub Pump C/W. Hose & Gun MACNAUGHT MDL: R100,,,,,,1,WH - 3/C3,
40.0057,"Rachet Binder Lashing Size: 7,3 - 10 Mm - SWL. 3 - 6 Ton",,,,,,15,WH - 3/C4,
40.0058,Chain Size: 8Mm x 6Mtr,,,,,,1,WH - 3/C4,
40.0059,Lifthing Cap,,,,,,2,WH - 3/C4,
40.006,Tee A105N - 3M Size: 2 Inch NPT,,,,,,1,WH - 3/D3,
40.0061,Clamp Double Bolt Size: 8 Inch,,,,,,8,WH - 3/D3,
40.0062,Rotary Lamp Magnetic OEX,,,,,,0,WH - 3/D3,
40.0063,Ridgid Chain W/. Pin RIDGID P/N. 32605 for. C36 Wrench,,,,,,2,WH - 3/D3,
40.0064,Major Repair Kit KR38 Regulator P/N. RV10-0299,,,,,,0,WH - 3/D3,
40.0065,Major Repair Kit Selector Control Valve SV-100 P/N. 40-1510,,,,,,1,WH - 3/D3,
40.0066,Seal Kit KR-75 Regulator P/N. 40-1590,,,,,,3,WH - 3/D3,
40.0067,Minor Repair Kit KR-75 Regulator P/N. 40-1503,,,,,,1,WH - 3/D3,
40.0068,Minor Repair Kit KR-75 Regulator P/N. 1110-2199,,,,,,1,WH - 3/D3,
40.0069,"Repair Kit Regulator Manifold 3/4"" Manual Reg P/N. WCL1110-2199",,,,,,1,WH - 3/D3,
40.007,"Seat 3-1/8"" - 5M S/N. 80/35-03-017 JK for. Gate Valve 3-1/8"" - 5M",,,,,,6,WH - 3/D3,
40.0071,Minor Repair Kit S/N. 40-5011 for. Regulator SV-100,,,,,,1,WH - 3/D3,
40.0072,Four Way Valve SHEARFLO P/N. K170S,,,,,,2,WH - 3/D3,
40.0073,Sender Oil MTU / Pressure Transmitter X00E50207207 P/N. 446305-038,,,,,,2,WH - 3/D3,
40.0074,Thermostat RIG S/N. FPE-2050-210,,,,,,1,WH - 3/D3,
40.0075,Mechanical Seal Tung-Tung P25MS/TT,,,,,,1,WH - 3/D2,
40.0076,Valve Kit Scharmm P/N. 5001-0770,,,,,,0,WH - 3/D2,
40.0077,Sender Cooland Level Schramm P/N. 5001-1181,,,,,,2,WH - 3/D2,
40.0078,Seal Kit Hyd. Cylinder Suit Iron Roughneck Rams P/N. 3030-0479,,,,,,1,WH - 3/D2,
40.0079,Line Fuel P/N. 6360707931,,,,,,8,WH - 3/D2,
40.008,Sun Hydraulic P/N. CEL/S 1KH7-AB,,,,,,0,WH - 3/D2,
40.0081,Fuel Line P/N. X5220770001 for. RIG Engine MTU,,,,,,2,WH - 3/D2,
40.0082,Fuel Pump for. RIG Engine MTU,,,,,,0,WH - 3/D2,
40.0083,Filter Breather Stauff,,,,,,3,WH - 3/D2,
40.0084,Catridge Valve P/N. PD 10-3460,,,,,,1,WH - 3/D2,
40.0085,Deublin 1102-070-029 Hydraulic Rotary Union 5/8 - 18,,,,,,1,WH - 3/D2,
40.0086,Thermostat MTU Engine P/N. 23503826,,,,,,1,WH - 3/D2,
40.0087,Double Washer Lock Schramm P/N. 9W03-0025,,,,,,13,WH - 3/D2,
40.0088,Outrigger Cylinder Seal Kit S/N. AD00-066,,,,,,1,WH - 3/D2,
40.0089,Weld On Lifthing Point BEAVER P/N. BALPV025,,,,,,4,WH - 3/D2,
40.009,O-Ring Viton Schramm P/N. AD01-117,,,,,,1,WH - 3/D2,
40.0091,Double Washer Lock Schramm P/N. 9W03-0026,,,,,,11,WH - 3/D2,
40.0092,Loadsafe Isolation Valve P/N. 400,,,,,,1,WH - 3/D2,
40.0093,Rig Clamp,,,,,,1,WH - 3/D2,
40.0094,Bolt & Lock Nut DERRICK S/N. G0005592,,,,,,4,WH - 3/D2,
40.0095,Blow Down Valve P/N. 321308,,,,,,3,WH - 3/D2,
40.0096,"Legris Tube to Tube 3106 60 00 Pneumatic Straight 3/8"" PARKER",,,,,,8,WH - 3/D2,
40.0097,Pressure Sensor Oil P/N. 1200454 for. Engine MTU Mud Pump,,,,,,2,WH - 3/D2,
40.0098,Catridge Insert Sun Hydraulic S/N. PBDB LAN,,,,,,1,WH - 3/D2,
40.0099,Catridge Valve Sun Hydraulic S/N. 1FP1,,,,,,1,WH - 3/D2,
40.01,Catridge Valve Sun Hydraulic S/N. 0GN8,,,,,,0,WH - 3/D2,
40.0101,Knob Nut Ball 16Mm,,,,,,6,WH - 3/D2,
40.0102,Spring Cantering Kit Schramm P/N. 5001-0449,,,,,,7,WH - 3/D2,
40.0103,Catridge Valve Hydraulic S/N. FD50-4588,,,,,,2,WH - 3/D2,
40.0104,Handle Kit 45 Degree HUSCO P/N. 52250 14,,,,,,2,WH - 3/D2,
40.0105,XRB Long Assy SPCL DERRICK Green Adalet P/n. G0012323,,,,,,1,WH - 3/D2,
40.0106,XRB Long Assy SPCL DERRICK Red Adalet P/n. G00041363,,,,,,1,WH - 3/D2,
40.0107,Handle Assy Compression Hyperpool DERRICK P/N. 18202-01-001,,,,,,1,WH - 3/D2,
40.0108,"Curtain Assy Discharge I, 188 x 20"" x 42"" PVK DERRICK P/N. G0012647",,,,,,1,WH - 3/D2,
40.0109,Cooland Level Sensor,,,,,,1,WH - 3/D2,
40.011,Catridge Valve Hydraulic S/N. FDT-9-088,,,,,,1,WH - 3/D2,
40.0111,Catridge Valve Hydraulic S/N. PD10-3040,,,,,,1,WH - 3/D2,
40.0112,Catridge Valve Hydraulic S/N. PD10-3060,,,,,,2,WH - 3/D2,
40.0113,Catridge Valve Hydraulic P/N. PC08-3ONS-90,,,,,,3,WH - 3/D2,
40.0114,Blow Down Valve P/N. 321408,,,,,,2,WH - 3/D2,
40.0115,"Hyd. Hose Size: 3/8"" x 4800 Psi x 50 Mtr",,,,,,2,WH - 3/D1,
40.0116,Air Fan,,,,,,0,WH - 3/D1,
40.0117,Photoelectric Smoke Alarm BROOKS S/N. E1B146RC,,,,,,9,WH - 3/E2,
40.0118,Universal A/C Control System NEW S/N. NL-U30A Ex Used Modul Celling AC,,,,,,1,WH - 3/E2,
40.0119,Microphone Sharp,,,,,,1,WH - 3/E2,
40.012,Manual Cut Off Battery,,,,,,1,WH - 3/E2,
40.0121,"Receptacle 5 Pin 32A-6H / 200-346V, IP44 LEGRAND P/N. 5 55259",,,,,,9,WH - 3/E2,
40.0122,"Plug 5 Pin 32A-6H / 200-346V, IP44 LEGRAND P/N. 5 55239",,,,,,11,WH - 3/E2,
40.0123,"Plug 5 Pin 16A-6H / 200-250V, IP44 LEGRAND P/N. 5 55224",,,,,,8,WH - 3/E2,
40.0124,"Plug & Receptacle 3 Pin 63A / 240V, IP44 LEGRAND P/N. 555529",,,,1411500,,0,WH - 3/E2,
40.0125,"Plug & Receptacle 3 Pin 16A-6H / 380-415V, IP44 FORT P/N. -",,,,,,1,WH - 3/E2,
40.0126,Receptacle Wall Mounted 3 Pin 16A-6H / 200-250V,,,,,,7,WH - 3/E2,
40.0127,Receptacle Wall Mounted 5 Pin 32A-6H / 200-346V FORT,,,,,,2,WH - 3/E2,
40.0128,Plug 3 Pin 32A-6H / 200-250V Type. 023 LECCE,,,,,,1,WH - 3/E2,
40.0129,Limit Switch TELEMECANIQUE P/N. XCKP2145P16,,,,,,1,WH - 3/E2,
40.013,Air Pressure Switch 12V,,,,,,1,WH - 3/E2,
40.0131,Mounting Dinamo Spin,,,,,,2,WH - 3/E2,
40.0132,Sensor Depth /Proximity Sensor TURCK S/N. Ni10-G18-AP6X,,,,,,2,WH - 3/E2,
40.0133,Injector MTU P/N. B57JOLU,,,,,,6,WH - 3/E3,
40.0134,"Ex-Wall Socket 16A, 3 Pole, 200-250V, 6H EATON P/N. GHG5114306R3001",,,,,,2,WH - 3/E3,
40.0135,"Trolly Nylon Size: 1-1/2""",,,,,,4,WH - 3/E3,
40.0136,Insulator Busbar SM-30,,,,,,8,WH - 3/E3,
40.0137,Switch Manual Battery Disconnect,,,,,,1,WH - 3/E3,
40.0138,Switch On/Off 4 Pin 250 VAC SS2511/3,,,,22500,,4,WH - 3/E3,
40.0139,Adjustable Quick Connector AC,,,,,,2,WH - 3/E3,
40.014,Fluks,,,,,,2,WH - 3/E3,
40.0141,"Shocket Collar 1"" SS SUS304",,,,,,15,WH - 3,
40.0147,Gasket 5600-9750 for. Hyd. Tank,,,,,,14,WH - PASON/H,
40.0148,O-Ring for. Hyd. Tank,,,,,,16,WH - PASON/H,
40.0149,Mud Probe/ Sensor 8Ft. PASON - MDL: RPM-084-P-N-EX1-011-0-2 APG P/N. 126460,,,,,,3,WH - PASON,
40.015,"Mud Probe/ Sensor, Holder/ Bracket MANU878",,,,,,0,WH - PASON,
40.0151,"Red, Slimline Float for Mud Probe FLOAT003",,,,,,0,WH - PASON,
40.0152,Hyd. Filter DONALDSON P163903,,,,,,14,WH - PASON,
6.0005,"Centrifugal Sand Pump 37Kw MDL: 6x5x14 Impeller Size: 11"" C/W Housing 6x5x14",,,0,0,1,0,N/A,
10.0004,"Electric Motor 37Kw, 50Hp, 50Hz, 380/660V, RPM 1490 r/min Type: Y3 225S-4  S/N. HJ20250313-157",,,0,0,1,0,N/A,
10.0005,"Electric Motor 55Kw, 75Hp, 50Hz, 380/660V, RPM 1490 r/min    Type: Y3 250M-4  S/N. HJ20250519-288",,,0,0,1,0,N/A,
6.0006,"Impeler 11""",,,0,0,1,0,N/A,
6.0007,Gland Packing 12mm,,,0,0,1,0,N/A,
6.0008,Mechanical Seal Tung/Tung P/N. P25MS/TT - 250,,,0,0,1,0,N/A,
9.001, - Rubber Coupling Fenner Fenaflex Type F90,,,0,0,1,0,N/A,
19.0103,"Water Hose 2"" x 150 Psi",,,0,0,1,0,N/A,
32.0043,"Fire Extinguisher, 150 lbs Dry Chemical On Wheel    c/w. Hose & Nozzle",,,0,0,1,0,N/A,
32.0044,Firefighting Foam And Water Applicator,,,0,0,1,0,0,
